"id","ean","nombre","descripcion","imagen","precio","precio_con_descuento","departamento","categoria","subcategoria"
d0c4035b-a1e5-4f26-8054-6b3d5429948d,"7501761802511",Avena Integral Sabor Manzana y Canela Sin Azúcar Instant 35 g,"La Avena integral sin azúcar Quaker Instant, con sabor a manzana y canela, te brinda un desayuno rápido, nutritivo y lleno de sabor para que inicies tus mañanas de la mejor manera.    Tipo de producto Avena   Marca Quaker   Denominación/Variedad Instant Manzana y canela   Contenido neto 35 g   Presentación Bolsa   País de origen México   Modo de preparación En frío: Vacía 1 sobre de avena en un tazón. Agrega 1/2 taza de agua fría. Mezcla y disfruta. En caliente: Vacía 1 sobre de avena en un tazón no metálico. Agrega 2/3 de taza de agua. Cocina a potencia alta por 1 o 2 minutos. Mezcla y disfruta   Advertencias de almacenamiento Consérvese en un lugar seco y fresco   Ingredientes Hojuelas de avena de grano entero, maltodextrina, manzana deshidratada, 13% manzana, estearato de calcio, sulfito de sodio, vitaminas y minerales (vitamina A, calcio, hierro, vitamina B1, vitamina B2, niacina, vitamina B6, ácido fólico), fosfato tricálcico, canela 0.7%, saborizantes, sucralosa (0.04 g/100 g de producto). Contiene gluten (avena). Elaborado en equipo que procesa productos con soya, leche, huevo, nueves de árboles, cacahuate, coco   Alérgenos declarados Gluten (avena), soya, leche, huevo, nueves de árboles, cacahuate, coco   Denominación dietética 0% azúcar   Beneficios nutricionales Puede ayudar a mantener un corazón sano. Energía. Digestión       Contiene Edulcorantes. No recomendable en niños   Porción sugerida 35 g   Porción referencial 1 sobre   Porciones por envase 1   Energía por porción 122 Cal   Proteínas totales por porción 2.9 g   Grasas totales por porción 1.6 g   Carbohidratos totales por porción 24 g   Azúcares totales por porción 2.9 g   Sodio por porción 119 mg   ",https://hebmx.vtexassets.com/arquivos/ids/787079/328169_image-1679016940.jpg?v=638498153395130000,$13.00,$13.00,Desayuno y Cereales,Avenas,""
"34117dd4-0d97-4705-b450-1e7768705356","0400003350155",Cortina Para Ventana Santa Azul 1x55 X90 1 Pz,CORTINA PARA VENTANA SANTA AZUL 1X55”X90”,https://hebmx.vtexassets.com/arquivos/ids/743629/851504_image.jpg?v=638498065751630000,$209.00,$209.00,Hogar,Cortinas,""
"40211508-f3cf-4a19-abe2-f84000ea5ecc","0094331198734",Granvita Avena Manzana con Canela 35 g,"   Tipo de producto Avena   Marca Granvita   Denominación/Variedad Manzana con canela   Contenido neto 35 g   Presentación Bolsa   País de origen México   Modo de preparación Manera convencional: Vacíe el contenido del sobre en un plato hondo o taza. Agregue 1/4 de taza de agua (180 ml). Mezcle y deje reposar por un minuto. En horno de microondas: Vacíe el contenido del sobre en un plato hondo o taza. Agregue 1/4 de taza de agua (180 ml). Horneé a alta potencia durante 1 o 2 minutos. Mezcle y estará listo   Advertencias de almacenamiento Consérvese en un lugar fresco y seco   Ingredientes Hojuela de avena de grano entero, saborizante a canela (fécula de maíz, salvado de trigo, emulsificante, saborizante natural, color caramelo clase IV, rojo 40), manzana deshidratada, canela, sal yodada, carbonato de calcio, saborizante artificial, goma gelana, sucralosa. Contiene gluten (avena y trigo). Sulfitos. Puede contener trazas de almendras. Puede contener nueces de árboles y leche   Alérgenos declarados Gluten (avena y trigo), sulfitos, almendras, nueces de árboles y leche   Denominación dietética Sin azúcar añadida       Contiene Edulcorantes. No recomendable en niños   Energía por 100 g 56.8 Kcal   Proteínas totales por 100 g 1.9 g   Grasas totales por 100 g 1.2 g   Carbohidratos totales por 100 g 9.6 g   Azúcares totales por 100 g 0.9 g   Sodio por 100 g 46 mg   ",https://hebmx.vtexassets.com/arquivos/ids/598458/394748_1_image-1720242000.jpg?v=638559521191970000,$9.00,$9.00,Desayuno y Cereales,Avenas,""
"90f83bc4-7d90-45c6-b3fc-a4616c6b502b","7501073844070",Agua Mineral 8 Pack 237ml 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/763700/885497-1_image-1679356280.jpg?v=638498108232470000,$74.00,$74.00,Bebidas,Agua Mineral,""
eb3a768b-be5d-4883-86be-a9298a01de71,"0033200973027",Desodorizante Para Arenero en Spray 473 Ml,   Tipo de producto Desodorizante para arenero   Marca Arm  Hammer   Denominación/Variedad 473 ml       Contenido neto 473 ml   Presentación Trigger   Beneficios de uso Elimina olores al instante. Un aerosol fresco por día previene el mal olor   Aglutinante No   ,https://hebmx.vtexassets.com/arquivos/ids/669435/723835_1659526743.jpg?v=638521700393470000,$72.90,$72.90,Mascotas,Gatos,Arenas
b4a03e46-90b1-4042-b25b-7e4fded2fe4b,"7500463568107",Parvada Vino Tinto Reserva 750 ml,"Tipo de productoVino tintoMarcaParvadaDenominación/VariedadReservaContenido neto750 mlUnidades por paquete1PresentaciónBotellaPaís de origenMéxicoCepaCabernet Sauvignon. Syrah. TempranilloLíneaReservaRegión de origenCoahuilaPremiosConcours Mondial de BruxellesGuarda1 a 3 añosNotas de cataVista: Color rojo cereza con ribete rubí, de capa alta, brillante y denso. Nariz: Destacan los torrefactos de la madera con sus notas de chocolate y frutos secos, con aromas de fruta negra de hueso; cereza y ciruela. los especiados también están presentes: pimienta negra y nuez moscada. No faltan las notas vegetales frescas. Boca:Vino potente y estructurado, con un tanino redondo y marcado. Explosión de sabores que junto con la acidez de éste vino hacen su paso largo y firmeGraduación alcohólica13.8oTemperatura sugerida de consumo16 a 17oC",https://hebmx.vtexassets.com/arquivos/ids/726653/825720_image-1666138962.png?v=638498029329370000,$840.00,$840.00,"Vinos, Licores y Cervezas",Vinos,""
"2edea4b4-3e05-4f17-a556-4c8e54e319fc","0885359096108",Cortina Mod Uspring 1.40x2.29 Mts 1 Pz Carbón 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/870884/961464_image-1720069200.jpg?v=638557794481470000,$314.00,$314.00,Hogar,Cortinas,""
"4e55e206-8033-48de-9ac7-22f7201d551b","7500247613344",Lapicera Suave Doble Infantil Niño Disney Star W 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/645809/647193_1796560461.jpg?v=638520842488970000,$184.00,$184.00,Papelería,Lapiceras,""
fd823cff-5ac9-446d-857e-b52d5400f680,"7501019041006",Jabon Intimo V Sport 130 Ml,   Tipo de producto Jabón íntimo de uso diario   Marca Saba   Denominación/Variedad V-Sport       Contenido neto 130 ml   Formato Líquido   Beneficios de uso Control de olores. pH balanceado   Unidades por paquete 1   ,https://hebmx.vtexassets.com/arquivos/ids/730801/831355_image-1699983654.jpg?v=638498038362870000,$48.90,$48.90,Cuidado Personal y Belleza,Higiene Femenina,Jabones y Shampoos
"7516980b-cf3a-4e12-af0e-286dc20b6ef4","0061648927418",Caja Pequeña Gris Pixeleada 1 Pz,"• Perfecto para almacenar, revistas, libros, accesorios, DVD, juegos, manualidades, etc. • Solución de almacenamiento ideal para armarios, estantes o en el piso en cualquier habitación • Construcción robusta de cartón con aberturas decorativas con asas redondas",https://hebmx.vtexassets.com/arquivos/ids/646448/649962_944428574.jpg?v=638520844204400000,$193.00,$193.00,Hogar,Closet y Organización,""
"52fd9f29-f83a-4e27-8825-8e6436d53ee0","0081492054801",Cubo Seagrass 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/652499/671926_57376294.jpg?v=638520857089430000,$509.00,$509.00,Hogar,Closet y Organización,""
"1eaadf10-8d03-4e35-ad99-49d4d9144e94","7501019038198",Jabón Íntimo V Fresh Menta de Agua 200 Ml,"   Tipo de producto Jabón íntimo   Marca Saba   Denominación/Variedad V Fresh Menta de agua       Contenido neto 200 ml   Formato Gel   Beneficios de uso Jabón íntimo V-Fresh con extractos de menta de agua para una sensación de frescura prolongada. Contiene ácido láctico, un ingrediente natural que balancea el pH de tu Zona V protegiéndola contra los factores que causan incomodidad y malos olores   Advertencias de uso Producto de uso externo únicamente. En caso de contacto con los ojos enjuagar con abundante agua. Si observas alguna reacción de sensibilidad en tu piel suspende el uso del producto y consulta a tu médico   Unidades por paquete 1   ",https://hebmx.vtexassets.com/arquivos/ids/642093/634754_image-1699983654.jpg?v=638497847763330000,$78.00,$78.00,Cuidado Personal y Belleza,Higiene Femenina,Jabones y Shampoos
"61c0169b-bf79-4e5b-a0c8-4f0a186f322b","7501050624558",Antigripal Cloro-Trimeton 20 Pz,"   Tipo de producto Antigripal   Laboratorio Bayer   Nombre del medicamento Cloro-Trimeton       Contenido neto 20 tabletas   Vía de administración Vía oral   Formato Tabletas   Indicación Indicado para cuadros alérgicos agudos que se presentan con síntomas de rinitis, urticaria y conjuntivitis. En rinitis y conjuntivitis estacional (fiebre del heno, polinosis). La urticaria dermográfica, puede haber alguna mejoría en muchos pacientes que sufren dermatitis atópica y dermatitis por contacto y en diversas condiciones como picaduras de insectos y hiedra venenosa. La urticaria y las lesiones edematosas de la enfermedad del suero. Otras causas de prurito picazón, urticaria y angioedema   Advertencias de uso No se use en el embarazo ni la lactancia. No se use en menores de 3 años. Pacientes con glaucoma de ángulo estrecho, úlcera péptica estenosante, obstrucción piloroduodenal, hipertrofia prostática y obstrucción del cuello de la vejiga, asma bronquial, aumento de la presión intraocular, hipertiroidismo, enfermedad cardiovascular incluyendo la hipertensión. Puede ocurrir somnolencia por lo que se debe advertir a los pacientes de no participar en actividades que requieran estado mental de alerta, como conducir un automóvil u operar equipos o maquinaria mientras se encuentren en tratamiento. Los antihistamínicos tienen mayor tendencia a causar mareo, sedación e hipotensión en pacientes de edad avanzada (60 años o más)   Ingrediente activo Clorfenamina 4 mg   Excipientes cbp 1 tableta   Unidades por paquete 20   ",https://hebmx.vtexassets.com/arquivos/ids/623078/clorotimeton-4mg-tabletas-20-pz557072_x1.jpg?v=638218561308770000,$104.00,$104.00,Farmacia,Antigripales,""
aec8591a-6eb6-4f39-baf7-0ecd1a972970,"7501091868553",Lapicera Flores Wild 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/651679/670692_712365105.jpg?v=638521671303430000,$154.00,$154.00,Papelería,Lapiceras,""
"0bc1b927-3ccb-494d-930a-dfe406a6b856","7506299853424",Licencia Kinder Teen Titans Go! 1 Cmt,"",https://hebmx.vtexassets.com/arquivos/ids/653089/673468_1855795840.jpg?v=638520858222530000,$327.00,$327.00,Papelería,Lapiceras,""
f1f90db1-be13-41cb-b295-49a1eac95485,"7501091868423",Lapicera Chikito Guagua 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/651676/670689_855675616.jpg?v=638520855524400000,$154.00,$154.00,Papelería,Lapiceras,""
"967307cd-19bd-44b7-a8f7-ec7a510a2929","0722776003695",Crema Para Café French Vanilla 624 Ml,"   Tipo de producto Crema para café   Marca Splenda   Denominación/Variedad French Vanilla   Contenido neto 624 ml   Presentación Caja   Ingredientes Agua, el aceite de girasol medio-oleico, el eritritol, contiene menos del 2% de caseinato de sodio (un derivado de la leche)*, mono y diglicéridos, sabor natural y artificial, fosfato de dipotasio, gel de celulosa, goma de celulosa, Splenda sucralosa, carragenina, acelsufamo-K   Denominación dietética Bajo en calorías. Keto. Libre de grasas trans. Libre de gluten. Libre de lactosa   Beneficios nutricionales Solo 15 calorías por porción. No contiene azúcar ni jarabe de maíz       Saborizado Sí   Endulzado Sí   Porción sugerida 13 ml   Porción referencial 1 crema   Porciones por envase 48   Energía por porción 15 cal   Proteínas totales por porción 0 g   Grasas totales por porción 1 g   Carbohidratos totales por porción 1 g   Azúcares totales por porción 0 g   Sodio por porción 0 mg   ",https://hebmx.vtexassets.com/arquivos/ids/739441/00722776003695_2.jpg?v=638521793466100000,$126.00,$126.00,Desayuno y Cereales,Cremas para Café,""
"8abc4030-5d6b-453a-b78b-9fafb88de8d6","7500464424020",Hey Karen Arena para Gato Standard 5 kg,Tipo de productoArena para gatoMarcaHey Karen Denominación/VariedadStandardContenido neto5 kgPresentaciónBolsaBeneficios de usoElimina olores al contacto. Rápida absorción. Baja en polvo. Limpieza fácil. Sin alergenosAglutinanteSíProducto naturalSí,https://hebmx.vtexassets.com/arquivos/ids/774066/909839_image-1685069731.jpg?v=638498129988430000,$115.00,$115.00,Mascotas,Gatos,Arenas
fb05bf71-81b4-432d-8f59-9efb2d667eb7,"7501072212238",Premio Para Perros Baked Delights Hugs 241 Gr,"   Tipo de producto Botana para perros   Marca Purina   Denominación/Variedad Beneful Baked Delights Hugs       Contenido neto 241 g   Presentación Doypack   Ingredientes Arroz, trigo, glicerina, maíz amarillo, harina de trigo, harina de pollo, sabores naturales (dextrosa, ajo en polvo, ahumado), harina de gluten de maíz, suero en polvo, almidón de trigo, carne de res, sabor a huevo y pollo, queso en polvo, fibra de avena, azúcar, sal, ácido fosfórico, grasa de res preservada con tocoferoles mezclados (fuente de vitamina E), ácido sórbico (como conservador), propionato de calcio (como conservador), colorantes (rojo 40, amarillo 5, azul 1, amarillo 6), ácido cítrico, conservado con mezcla de tocoferoles (fuente de vitamina E) y extracto de romero   Beneficios nutricionales Enriquecido con granos saludables   Sabor Carne. Queso   Porción sugerida 1 golosina por cada 10 libras de peso corporal   ",https://hebmx.vtexassets.com/arquivos/ids/686372/767058_151889408.jpg?v=638521726843770000,$117.00,$117.00,Mascotas,Perros,""
e43b1881-5d8b-49c5-9b6a-d23d0497da69,"900852",Cacerola 20x8.5cm Alu Forjado C/Tapa Ion Plus Bg 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/805136/900852_image-1692843163.jpg?v=638498488099200000,"$1,312.00","$1,312.00",Cocina,Ollas y Cacerolas,""
a6387f9e-5b44-4276-94e7-d3dfbf74c060,"0658833707698",Olla Frijolera 250 G 1 Pz,   Tipo de producto Olla frijolera   Marca Encantos   Modelo 250 g       Color Café   ,https://hebmx.vtexassets.com/arquivos/ids/616125/519719_1669486794.png?v=638497790334900000,$150.00,$150.00,Cocina,Ollas y Cacerolas,""
"7df50dd8-98a0-4363-859b-975097a1c147","7501143907148",Contenedor Pequeño Cocina Mía Gris 550 Ml 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/775626/916517_image-1683847427.png?v=638498133388500000,$57.00,$57.00,Cocina,Plásticos,""
"8ca794b6-7d66-4e0e-a7dc-ab388b746855","0041220907106",HCF Saborizante Artificial Imitación Vainilla 473 ml Saborizante Artificial Imitación Vainilla 473 Ml,"   Tipo de producto Saborizante artificial   Marca Hill Country Fare   Denominación/Variedad Imitación vainilla   Contenido neto 473 ml   Presentación Botella   Advertencias de almacenamiento Conservar en un lugar fresco y seco   Ingredientes Agua, saborizante de vainilla (propilenglicol, agua, saborizantes naturales y aritificiales, azúcar, caramelo clase I), caramelo clase I       Energía por 100 g 0 Kcal   Proteínas totales por 100 g 0 g   Grasas totales por 100 g 0 g   Carbohidratos totales por 100 g 0 g   Azúcares totales por 100 g 0 g   Sodio por 100 g 0 mg   ",https://hebmx.vtexassets.com/arquivos/ids/637081/618442_1284828946.jpg?v=638521649398100000,$51.50,$51.50,Horneado y Repostería,Saborizantes y extractos,""
"8056de74-76a2-4f96-8040-3a02fea9ab2f","8414002079155",Tonico Anticaida Ginseng 150 Ml,"",https://hebmx.vtexassets.com/arquivos/ids/601828/tonico-anticaida-ginseng-150-ml_x1.jpg?v=638521570675770000,$218.00,$218.00,Shampoos y Acondicionadores,Shampoos,""
e4596f5c-b41c-4de3-b053-02099426c4e5,"956505",Toalla Medio Baño Algodón Linea Verde 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/860738/956505_image-1715230800.png?v=638509412265700000,$183.00,$183.00,Hogar,Baño,""
"8eca11c3-43ec-4ff5-970f-ee87e875c6f5","7500503138468",Multiprenda Beba Crazones T12m 35774-12m/A062a*L 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/672355/732821_image-1666582124.jpg?v=638497913714800000,$59.00,$59.00,Ropa para Bebés,Conjuntos,""
c6c23201-6c7e-4806-9ade-ca2c708d6f41,"7501143907155",Contenedor Mediano Cocina Mía Gris 1200 Ml 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/775621/916516_image-1683847427.png?v=638498133373600000,$88.00,$88.00,Cocina,Plásticos,""
fe139ad9-0c7f-49ae-ae1d-763fa7dfd5b7,"3253924743011",Caja con Tapa Infinity 17l Azul 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/646839/652283_1154246733.jpg?v=638521664474200000,$203.00,$203.00,Hogar,Closet y Organización,""
f29b9d4c-c784-44a3-9f4f-850b5170a3dc,"2573226000000",Soda Italiana 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/669221/723226_image-1673570516.png?v=638497907326670000,$37.00,$37.00,Listo para Comer,Sides,""
"53df4687-dd9a-4462-88aa-1002908a1a8b","3253924752044",Caja con Tapa Infinity 11l Rosa 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/646838/652282_712189404.jpg?v=638520845198000000,$172.00,$172.00,Hogar,Closet y Organización,""
e9071fa5-36e4-474b-a1c8-6686b91470ff,"0071691540076",Charola Para Hielos Summer 2023 Orchid 16 Cubos 1 Pz,'Charola de hielo color orchid con capacidad para 16 cubos.' 'Charola de hielo color orchid con capacidad para 16 cubos.',https://hebmx.vtexassets.com/arquivos/ids/775222/915009_image-1683395168.jpg?v=638498132478900000,$62.00,$62.00,Cocina,Plásticos,""
"7cc743d4-3620-47af-86bb-e50b00140123","7908466001889",Zylku Organizador Multinivel Clear 800,"  
 Tipo de producto  Organizador multinivel   
 Marca  Zylku   
 Modelo  OF 800 NT   
 Apto para lavavajillas  Si   
 Medida  25 cm largo X 29 cm ancho X 10.3 cm alto     
 Color  Transparente   
 Material  Fabricado en polipropileno virgen libre de contaminantes.   
 ",https://hebmx.vtexassets.com/arquivos/ids/769327/894584_image-1716872400.jpg?v=638525758574400000,$267.00,$267.00,Cocina,Plásticos,""
"5699007a-01fa-4062-b874-949af5ce4edb","0400003199815",Bote Para Basura 7l 7314146 1 Pz,"",https://hebmx.vtexassets.com/arquivos/ids/735194/839417_image.jpg?v=638498048081170000,$81.50,$81.50,Hogar,Botes de Basura,""
cc550b3e-5293-49ec-bc28-bf96ac718a39,"7503020532177",Galleta gissini Integral con Ajonjoli con Azucar 60 g Galleta Grissini Integral con Ajonjoli con Azucar  60 Gr,"",https://hebmx.vtexassets.com/arquivos/ids/639579/625492_916196731.jpg?v=638521653784300000,$20.50,$20.50,Galletas,Dulces,""
"52e0ea62-11f0-408c-9a5a-ee5356fde58a","0400002849735",Bote Basura 20l Acero Inoxidable 1 Pz,Bote Basura 20l Acero Inoxidable,https://hebmx.vtexassets.com/arquivos/ids/696677/784223_768791429.jpg?v=638521740788670000,$611.00,$611.00,Hogar,Botes de Basura,""
eae40807-020e-4aa7-9be6-70c38579b7cb,"0033200022060",Arena Para Gatos Control de Olores 9.07 Kg,   Tipo de producto Arena sanitaria   Marca Arm  Hammer   Denominación/Variedad Multi-Cat       Contenido neto 9.07 kg   Presentación Caja   Beneficios de uso Elimina olores extra fuertes. Destruye los olores de amoníaco al instante   Aglutinante Sí   ,https://hebmx.vtexassets.com/arquivos/ids/636523/616485_1914730406.jpg?v=638520822502570000,$246.00,$246.00,Mascotas,Gatos,Arenas
f94b69a8-8b52-44be-a236-a788c509ca44,"0400003612895",Termo Plegable Quality Home Camuflajeada 550 ml,"Práctica botella de silicón. Tiene una boquilla con tapón. 
Cuenta con un diseño de camuflaje con varios colores. 
Se puede plegar para facilitar su traslado cuando está vacía.",https://hebmx.vtexassets.com/arquivos/ids/770868/898216_image-1715144400.png?v=638507682578500000,$153.00,$153.00,Cocina,Plásticos,""
